22.802697931277006,114.29600985028988,87.0
22.80260566016952,114.29614665049024,87.0
22.802774068571537,114.29587171978562,32.0
22.802995872073037,114.29601254797588,87.0
22.80289217104137,114.29591660864168,87.0
22.802791942663337,114.29577326741047,87.0
22.8026579357165,114.29630855230319,87.0
22.80286908664298,114.29617111862329,87.0
22.802774606893408,114.2959249744682,87.0
22.802758399829216,114.29590514880931,87.0
22.802736492858653,114.29599377029285,87.0
22.80281982261735,114.2959743513184,87.0
22.802761655466522,114.29618080662513,87.0
