               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.027261,           0.0067463,          0.00042085,             0.97807,             0.98066,             0.99369,             0.75815,            0.015235,           0.0050124,          0.00031366,            0.004885,            0.004885,            0.004885
                 157,            0.027724,           0.0064037,            0.000436,             0.98006,             0.99237,               0.995,             0.79574,            0.016701,           0.0051182,          0.00036049,            0.004852,            0.004852,            0.004852
                 158,            0.024972,           0.0064153,          0.00057306,             0.94353,                   1,             0.99194,              0.7831,            0.014595,           0.0051108,          0.00038546,            0.004819,            0.004819,            0.004819
                 159,            0.026976,           0.0065654,          0.00049175,              0.9875,             0.99043,               0.995,             0.77717,            0.013988,           0.0049531,          0.00041045,            0.004786,            0.004786,            0.004786
                 160,            0.027046,           0.0064042,          0.00037609,             0.98866,                   1,               0.995,             0.79645,            0.013599,           0.0046082,          0.00037659,            0.004753,            0.004753,            0.004753
                 161,            0.024798,           0.0063552,           0.0003777,             0.98008,                   1,               0.995,             0.79357,            0.013851,           0.0048507,          0.00034223,             0.00472,             0.00472,             0.00472
                 162,            0.025255,           0.0060416,          0.00036084,             0.96101,                   1,             0.99375,             0.81131,            0.013923,           0.0048045,          0.00029759,            0.004687,            0.004687,            0.004687
                 163,            0.027114,           0.0064515,          0.00035622,             0.97424,             0.99515,             0.99456,             0.77619,            0.015812,           0.0051627,          0.00028488,            0.004654,            0.004654,            0.004654
                 164,            0.024953,           0.0063226,          0.00036915,             0.95831,                   1,             0.99456,             0.78414,             0.01463,           0.0054474,          0.00030859,            0.004621,            0.004621,            0.004621
                 165,            0.026531,           0.0061654,          0.00042576,             0.95189,             0.96008,             0.99133,             0.73284,            0.019221,             0.00631,          0.00032145,            0.004588,            0.004588,            0.004588
                 166,            0.026669,           0.0064225,          0.00044462,             0.98004,                   1,             0.99412,             0.75301,            0.015727,           0.0056701,          0.00035564,            0.004555,            0.004555,            0.004555
                 167,            0.027286,           0.0066268,           0.0015944,             0.95978,              0.9883,               0.995,             0.77994,            0.014747,           0.0055294,          0.00033898,            0.004522,            0.004522,            0.004522
                 168,            0.025541,           0.0064915,          0.00044403,             0.99606,             0.99494,               0.995,              0.8055,             0.01348,           0.0049542,          0.00028245,            0.004489,            0.004489,            0.004489
                 169,            0.024296,           0.0064867,          0.00035812,             0.97515,             0.99855,             0.99446,             0.79901,            0.014539,            0.004914,           0.0002623,            0.004456,            0.004456,            0.004456
                 170,            0.024725,           0.0065175,          0.00031493,             0.95108,             0.95455,             0.99368,             0.77723,             0.01526,           0.0049489,          0.00024622,            0.004423,            0.004423,            0.004423
                 171,            0.026589,           0.0062589,          0.00032719,             0.99903,             0.99922,               0.995,             0.77485,            0.016507,           0.0049152,          0.00024957,             0.00439,             0.00439,             0.00439
                 172,            0.024712,           0.0062965,          0.00038867,             0.94806,             0.99003,             0.99456,             0.80316,            0.012911,           0.0046252,          0.00027612,            0.004357,            0.004357,            0.004357
                 173,            0.023729,           0.0061692,           0.0003817,              0.9974,             0.99949,               0.995,             0.79358,            0.013264,           0.0045855,          0.00032762,            0.004324,            0.004324,            0.004324
                 174,            0.024943,           0.0060006,          0.00037821,             0.99527,             0.99696,               0.995,             0.78268,            0.014657,           0.0046968,          0.00034202,            0.004291,            0.004291,            0.004291
                 175,            0.025746,           0.0065364,          0.00061253,             0.97732,             0.98862,             0.99446,             0.77633,            0.014392,           0.0047956,          0.00038857,            0.004258,            0.004258,            0.004258
                 176,            0.024849,           0.0063667,          0.00065447,              0.9644,                   1,               0.995,             0.78129,            0.014851,           0.0049678,           0.0003986,            0.004225,            0.004225,            0.004225
                 177,            0.024287,           0.0063746,          0.00055199,             0.96502,                   1,             0.99375,             0.78996,            0.013191,           0.0050632,          0.00038973,            0.004192,            0.004192,            0.004192
                 178,            0.024313,           0.0059527,          0.00032465,             0.95632,                   1,             0.99375,             0.81482,            0.012951,           0.0046472,          0.00037731,            0.004159,            0.004159,            0.004159
                 179,            0.024075,           0.0064402,           0.0044921,             0.98884,             0.96617,             0.99414,             0.79087,            0.012982,           0.0048243,          0.00036492,            0.004126,            0.004126,            0.004126
                 180,            0.024929,           0.0064785,           0.0003973,             0.98577,             0.98192,             0.99414,             0.79776,            0.014895,           0.0047495,          0.00030609,            0.004093,            0.004093,            0.004093
                 181,            0.025593,           0.0064739,          0.00041104,             0.98188,             0.98485,             0.99456,             0.78708,            0.013353,           0.0046024,          0.00026995,             0.00406,             0.00406,             0.00406
                 182,            0.025309,           0.0062952,          0.00041156,             0.97623,                   1,              0.9925,             0.79774,            0.013347,           0.0047538,          0.00025957,            0.004027,            0.004027,            0.004027
                 183,            0.024995,           0.0061844,          0.00031094,             0.98209,             0.98228,             0.99456,             0.78751,            0.012829,           0.0048116,          0.00027109,            0.003994,            0.003994,            0.003994
                 184,            0.023551,           0.0061836,          0.00030017,             0.99612,             0.99974,               0.995,             0.80241,            0.013488,           0.0046368,           0.0002744,            0.003961,            0.003961,            0.003961
                 185,            0.023868,           0.0060752,           0.0002822,              0.9806,             0.98485,             0.99456,             0.78096,            0.014062,           0.0051405,          0.00027555,            0.003928,            0.003928,            0.003928
                 186,            0.024655,           0.0058316,          0.00030297,             0.98111,             0.99102,               0.995,             0.79693,            0.014574,           0.0051668,          0.00026211,            0.003895,            0.003895,            0.003895
                 187,            0.024562,           0.0060175,          0.00035091,             0.96206,                   1,             0.99375,              0.7899,            0.013923,           0.0046956,          0.00026352,            0.003862,            0.003862,            0.003862
                 188,            0.024425,           0.0061638,          0.00032989,              0.9847,             0.98485,             0.99456,             0.81271,            0.012904,           0.0044287,          0.00025906,            0.003829,            0.003829,            0.003829
                 189,            0.023758,           0.0059571,          0.00032126,             0.97005,             0.99401,               0.995,             0.80078,            0.013387,           0.0044351,          0.00026476,            0.003796,            0.003796,            0.003796
                 190,            0.024378,           0.0059466,          0.00034693,             0.99348,             0.99031,               0.995,             0.81915,            0.012097,           0.0044183,           0.0003003,            0.003763,            0.003763,            0.003763
                 191,            0.024535,           0.0068011,          0.00065539,             0.99072,             0.98946,               0.995,             0.78337,            0.013676,           0.0045016,          0.00028753,             0.00373,             0.00373,             0.00373
                 192,            0.024251,           0.0055231,          0.00032191,             0.96555,                   1,               0.995,              0.7879,            0.014138,           0.0048728,          0.00032522,            0.003697,            0.003697,            0.003697
                 193,            0.023439,           0.0057735,           0.0003328,             0.99166,             0.98378,             0.99456,             0.78065,            0.013823,           0.0048421,          0.00035124,            0.003664,            0.003664,            0.003664
                 194,            0.026557,           0.0062684,          0.00059307,             0.99336,             0.98795,               0.995,             0.79042,            0.013324,           0.0044779,          0.00028687,            0.003631,            0.003631,            0.003631
                 195,            0.023119,           0.0059662,          0.00032494,             0.95896,             0.99679,               0.995,             0.81362,            0.013454,           0.0044541,          0.00026681,            0.003598,            0.003598,            0.003598
                 196,            0.023635,           0.0061018,          0.00036579,             0.98029,             0.98937,               0.995,             0.81569,            0.013061,           0.0043957,          0.00026109,            0.003565,            0.003565,            0.003565
                 197,            0.023719,           0.0061011,          0.00035963,             0.99097,             0.99776,               0.995,             0.83482,            0.013058,           0.0045572,          0.00023807,            0.003532,            0.003532,            0.003532
                 198,            0.024917,           0.0059041,          0.00028421,             0.98528,                   1,               0.995,              0.8075,            0.012461,           0.0044686,          0.00021494,            0.003499,            0.003499,            0.003499
                 199,            0.022447,           0.0060539,          0.00042502,             0.97707,             0.98485,             0.99414,             0.80655,            0.013248,           0.0045801,          0.00022816,            0.003466,            0.003466,            0.003466
                 200,            0.023457,           0.0062522,          0.00034259,             0.96046,             0.98148,             0.99146,             0.81735,            0.013803,           0.0045629,          0.00024824,            0.003433,            0.003433,            0.003433
                 201,            0.022179,           0.0058548,          0.00031471,             0.97022,                   1,               0.995,               0.819,            0.012711,           0.0046139,          0.00024307,              0.0034,              0.0034,              0.0034
                 202,            0.024667,           0.0061089,          0.00035499,             0.96503,             0.99739,             0.99412,             0.80676,            0.013044,            0.004762,           0.0002648,            0.003367,            0.003367,            0.003367
                 203,            0.023075,            0.005755,          0.00029941,             0.96945,                   1,             0.99456,             0.79178,            0.013034,           0.0045234,          0.00026205,            0.003334,            0.003334,            0.003334
                 204,            0.024252,           0.0062583,           0.0003261,             0.98585,             0.98148,             0.99446,             0.79268,             0.01462,           0.0045167,          0.00024975,            0.003301,            0.003301,            0.003301
                 205,            0.023373,           0.0060969,          0.00027884,             0.98128,              0.9754,             0.99322,             0.80424,            0.013608,           0.0044966,          0.00024866,            0.003268,            0.003268,            0.003268
                 206,            0.023568,           0.0064117,           0.0008525,              0.9772,                   1,               0.995,             0.79379,             0.01345,           0.0044312,          0.00024049,            0.003235,            0.003235,            0.003235
                 207,            0.022851,           0.0055474,          0.00028487,             0.98917,                   1,               0.995,             0.81223,            0.012543,           0.0044107,          0.00023078,            0.003202,            0.003202,            0.003202
                 208,            0.023047,           0.0058075,          0.00034967,             0.99578,             0.99551,               0.995,             0.79509,            0.014701,           0.0052497,          0.00020693,            0.003169,            0.003169,            0.003169
                 209,            0.023532,           0.0058395,          0.00024284,             0.98873,             0.99209,               0.995,             0.82435,            0.012225,            0.004179,          0.00021358,            0.003136,            0.003136,            0.003136
                 210,            0.022074,           0.0059633,          0.00028132,             0.97739,             0.98357,               0.995,              0.8152,            0.012801,           0.0043047,          0.00022634,            0.003103,            0.003103,            0.003103
                 211,            0.023177,           0.0064116,           0.0052089,             0.96545,             0.99898,             0.99446,             0.80223,            0.013059,           0.0043792,          0.00018799,             0.00307,             0.00307,             0.00307
                 212,            0.023234,           0.0069243,          0.00046192,             0.97564,             0.98485,             0.99414,             0.80526,            0.013394,           0.0045336,          0.00018594,            0.003037,            0.003037,            0.003037
                 213,             0.02282,           0.0060978,          0.00026766,             0.97671,                   1,               0.995,             0.81002,            0.012415,           0.0045516,          0.00019114,            0.003004,            0.003004,            0.003004
                 214,            0.023032,           0.0058074,          0.00027247,             0.96183,                   1,               0.995,             0.81391,            0.012092,           0.0045605,          0.00019461,            0.002971,            0.002971,            0.002971
                 215,             0.02123,           0.0055612,          0.00025004,             0.97431,                   1,             0.99304,             0.79854,            0.012893,           0.0044111,          0.00019188,            0.002938,            0.002938,            0.002938
                 216,            0.022109,           0.0056947,           0.0043061,             0.97833,                   1,               0.995,             0.82758,             0.01275,           0.0042873,          0.00019969,            0.002905,            0.002905,            0.002905
                 217,            0.022104,            0.005826,          0.00027121,             0.98697,                   1,               0.995,             0.80332,            0.013264,           0.0042859,           0.0002029,            0.002872,            0.002872,            0.002872
                 218,            0.022066,           0.0057564,           0.0002666,             0.98587,                   1,               0.995,             0.82095,             0.01311,           0.0042178,           0.0002003,            0.002839,            0.002839,            0.002839
                 219,            0.021881,           0.0060804,          0.00034418,             0.97661,                   1,             0.99456,             0.80229,            0.013324,           0.0042584,          0.00018469,            0.002806,            0.002806,            0.002806
                 220,            0.023025,           0.0059317,          0.00031229,                0.99,             0.99747,               0.995,             0.81058,            0.013209,           0.0042599,           0.0001916,            0.002773,            0.002773,            0.002773
                 221,            0.022497,           0.0057764,           0.0003627,             0.96727,                   1,             0.99414,             0.81018,            0.013966,           0.0045134,          0.00021179,             0.00274,             0.00274,             0.00274
                 222,            0.021731,           0.0053005,          0.00033194,              0.9665,                   1,             0.99235,             0.79437,            0.014667,           0.0043634,          0.00023796,            0.002707,            0.002707,            0.002707
                 223,            0.022926,           0.0060854,          0.00039907,             0.96432,                   1,             0.99375,             0.80805,             0.01397,           0.0044598,          0.00027895,            0.002674,            0.002674,            0.002674
                 224,            0.022196,           0.0060779,          0.00030598,             0.97695,                   1,             0.99368,             0.81124,            0.012517,           0.0042946,          0.00023008,            0.002641,            0.002641,            0.002641
                 225,              0.0219,            0.005598,          0.00023351,             0.98057,             0.98735,             0.99456,             0.81632,            0.012261,           0.0042603,          0.00020585,            0.002608,            0.002608,            0.002608
                 226,            0.020496,           0.0054874,          0.00023941,             0.99131,                   1,               0.995,             0.82072,            0.013405,           0.0042034,          0.00021328,            0.002575,            0.002575,            0.002575
                 227,            0.021639,           0.0060102,          0.00027576,             0.99192,                   1,               0.995,             0.80251,            0.013184,           0.0041402,          0.00022137,            0.002542,            0.002542,            0.002542
                 228,            0.020862,           0.0058287,          0.00033431,             0.97631,                   1,               0.995,             0.80224,            0.012956,           0.0041093,          0.00019848,            0.002509,            0.002509,            0.002509
                 229,            0.022087,           0.0057561,          0.00023021,             0.97916,             0.99483,             0.99412,             0.80471,            0.012744,           0.0041654,           0.0001948,            0.002476,            0.002476,            0.002476
                 230,            0.022312,           0.0055598,           0.0002066,              0.9846,                   1,               0.995,             0.82656,            0.012789,             0.00416,          0.00018767,            0.002443,            0.002443,            0.002443
                 231,            0.020638,           0.0053601,          0.00017561,             0.99385,             0.98485,             0.99456,             0.80603,             0.01296,           0.0040584,          0.00018557,             0.00241,             0.00241,             0.00241
                 232,             0.02217,            0.005574,          0.00021428,             0.99066,                   1,               0.995,             0.81709,            0.013132,            0.004621,          0.00018275,            0.002377,            0.002377,            0.002377
                 233,            0.020788,           0.0056989,          0.00077525,              0.9881,                   1,               0.995,             0.83536,            0.011206,           0.0041993,          0.00018284,            0.002344,            0.002344,            0.002344
                 234,            0.022408,           0.0055917,          0.00029049,             0.98479,                   1,               0.995,             0.82763,            0.011835,            0.004029,          0.00019482,            0.002311,            0.002311,            0.002311
                 235,            0.022022,           0.0062005,          0.00031004,             0.96443,                   1,               0.995,             0.80992,            0.013506,           0.0043582,          0.00022548,            0.002278,            0.002278,            0.002278
                 236,            0.021079,           0.0057001,          0.00023558,             0.98097,             0.99286,             0.99446,             0.81416,            0.013375,           0.0042194,          0.00022546,            0.002245,            0.002245,            0.002245
                 237,            0.021975,           0.0055647,          0.00029967,             0.97962,             0.98485,             0.99414,             0.81316,            0.012155,            0.004265,          0.00019837,            0.002212,            0.002212,            0.002212
                 238,            0.020802,           0.0059195,          0.00019184,             0.98146,             0.98485,             0.99456,             0.81754,            0.011696,           0.0040952,          0.00017327,            0.002179,            0.002179,            0.002179
                 239,            0.021109,            0.005098,          0.00021645,             0.96733,             0.98986,             0.99414,             0.80333,            0.012237,           0.0041972,          0.00016146,            0.002146,            0.002146,            0.002146
                 240,            0.020346,           0.0059203,          0.00020811,             0.96252,                   1,             0.99369,             0.79555,            0.013769,            0.004595,          0.00016609,            0.002113,            0.002113,            0.002113
                 241,            0.021621,           0.0058883,          0.00023756,             0.98852,                   1,               0.995,             0.81304,            0.012523,            0.004112,          0.00017215,             0.00208,             0.00208,             0.00208
                 242,            0.021801,           0.0061694,          0.00028488,             0.99767,             0.99768,               0.995,             0.80499,            0.012394,           0.0040302,          0.00017643,            0.002047,            0.002047,            0.002047
                 243,            0.020876,           0.0051789,           0.0002072,             0.99297,             0.97881,             0.99456,             0.81171,            0.012559,           0.0041479,          0.00017431,            0.002014,            0.002014,            0.002014
                 244,            0.020897,           0.0059104,          0.00023484,             0.98086,             0.99547,               0.995,              0.7969,            0.012512,            0.004239,          0.00017669,            0.001981,            0.001981,            0.001981
                 245,            0.020678,           0.0057001,          0.00022118,             0.97726,             0.99466,               0.995,             0.81286,            0.013094,           0.0043551,          0.00017345,            0.001948,            0.001948,            0.001948
                 246,            0.021436,           0.0058496,           0.0001798,             0.96768,             0.99352,             0.99414,             0.80009,            0.012426,           0.0042123,          0.00015772,            0.001915,            0.001915,            0.001915
                 247,            0.020973,           0.0058459,          0.00023336,             0.96356,             0.97811,             0.99071,             0.81523,            0.011704,           0.0047291,          0.00015143,            0.001882,            0.001882,            0.001882
                 248,            0.020136,           0.0060068,          0.00021338,             0.99153,             0.98485,             0.99414,             0.82213,            0.012362,           0.0045994,          0.00014902,            0.001849,            0.001849,            0.001849
                 249,            0.020183,            0.005787,          0.00020616,             0.98357,             0.98485,             0.99414,             0.82222,            0.011478,           0.0041223,          0.00014696,            0.001816,            0.001816,            0.001816
                 250,            0.020168,           0.0058181,          0.00022633,             0.99117,                   1,               0.995,              0.8262,            0.011722,           0.0040024,          0.00014818,            0.001783,            0.001783,            0.001783
                 251,            0.020739,            0.005544,          0.00018687,             0.97432,                   1,             0.99446,             0.81997,            0.012553,           0.0041166,          0.00014034,             0.00175,             0.00175,             0.00175
                 252,             0.01929,           0.0058181,          0.00017148,             0.98403,                   1,               0.995,             0.82959,            0.012026,           0.0040719,          0.00013029,            0.001717,            0.001717,            0.001717
                 253,             0.02122,           0.0056379,          0.00018315,             0.96946,                   1,             0.99412,             0.82959,            0.012065,           0.0043111,          0.00013301,            0.001684,            0.001684,            0.001684
                 254,             0.02138,           0.0054895,          0.00023809,             0.99507,             0.99766,               0.995,             0.83995,            0.012214,           0.0042687,          0.00013726,            0.001651,            0.001651,            0.001651
                 255,            0.021694,            0.005925,          0.00036398,             0.98894,             0.98485,             0.99456,             0.82062,            0.012426,           0.0041809,          0.00013618,            0.001618,            0.001618,            0.001618
                 256,            0.020895,           0.0055063,          0.00018021,             0.97413,                   1,               0.995,             0.81655,            0.012652,           0.0042639,          0.00014252,            0.001585,            0.001585,            0.001585
                 257,            0.020538,           0.0058634,           0.0002275,             0.99237,                   1,               0.995,             0.80678,            0.012947,           0.0042619,          0.00014542,            0.001552,            0.001552,            0.001552
                 258,            0.020885,           0.0057223,          0.00023869,             0.97095,              0.9982,             0.99414,             0.81671,            0.013027,           0.0040964,          0.00014383,            0.001519,            0.001519,            0.001519
                 259,             0.01995,           0.0059573,          0.00015513,             0.96859,                   1,             0.99369,             0.82119,            0.013196,           0.0041336,          0.00014303,            0.001486,            0.001486,            0.001486
                 260,            0.021623,           0.0055917,          0.00019043,             0.97933,              0.9877,             0.99456,             0.82392,            0.012564,           0.0040283,          0.00014873,            0.001453,            0.001453,            0.001453
                 261,            0.021198,           0.0063696,          0.00017796,             0.98986,             0.98485,             0.99456,             0.82643,            0.011797,           0.0041244,          0.00015713,             0.00142,             0.00142,             0.00142
                 262,            0.020655,           0.0054951,          0.00017997,             0.99249,              0.9964,               0.995,             0.82258,            0.012646,            0.004281,          0.00016075,            0.001387,            0.001387,            0.001387
                 263,             0.02179,           0.0056115,          0.00021519,             0.97558,                   1,             0.99412,             0.81748,            0.011978,           0.0041404,          0.00015304,            0.001354,            0.001354,            0.001354
                 264,            0.020088,           0.0056864,          0.00020781,             0.97856,             0.98869,             0.99456,             0.80544,             0.01257,           0.0041742,          0.00015355,            0.001321,            0.001321,            0.001321
                 265,            0.021437,           0.0060848,          0.00021572,             0.98078,                   1,               0.995,             0.80078,            0.012032,           0.0041658,           0.0001477,            0.001288,            0.001288,            0.001288
                 266,            0.020059,           0.0056646,          0.00019889,             0.98981,                   1,               0.995,             0.80811,            0.011925,           0.0041034,          0.00013702,            0.001255,            0.001255,            0.001255
                 267,            0.019185,           0.0052842,          0.00016253,              0.9918,                   1,               0.995,             0.81685,            0.012132,            0.004069,          0.00013067,            0.001222,            0.001222,            0.001222
                 268,            0.019184,           0.0055159,          0.00017433,             0.96966,                   1,               0.995,              0.8212,            0.012483,           0.0043094,          0.00012461,            0.001189,            0.001189,            0.001189
                 269,            0.019881,           0.0057889,          0.00015339,             0.97667,                   1,               0.995,             0.81569,             0.01237,           0.0041868,          0.00011708,            0.001156,            0.001156,            0.001156
                 270,            0.019793,           0.0054774,          0.00013374,             0.99865,             0.99458,               0.995,             0.82359,            0.011635,           0.0039624,            0.000111,            0.001123,            0.001123,            0.001123
                 271,            0.019145,           0.0053687,          0.00019257,             0.99169,                   1,               0.995,             0.80837,            0.011743,           0.0039733,          0.00010668,             0.00109,             0.00109,             0.00109
                 272,            0.019995,           0.0054833,          0.00013906,             0.99052,                   1,               0.995,             0.81501,            0.011748,           0.0039962,          0.00010984,            0.001057,            0.001057,            0.001057
                 273,             0.01917,           0.0050732,          0.00016879,             0.98929,                   1,               0.995,              0.8189,            0.013355,           0.0040867,           0.0001102,            0.001024,            0.001024,            0.001024
                 274,            0.020386,            0.005631,          0.00021333,             0.99208,                   1,               0.995,             0.82332,             0.01245,           0.0040344,           0.0001149,            0.000991,            0.000991,            0.000991
                 275,            0.019468,           0.0055126,          0.00018144,             0.99017,                   1,               0.995,             0.81308,             0.01283,           0.0040699,          0.00011085,            0.000958,            0.000958,            0.000958
                 276,            0.021674,           0.0054933,          0.00016166,              0.9861,                   1,               0.995,             0.79991,            0.012214,           0.0040323,          0.00011324,            0.000925,            0.000925,            0.000925
                 277,            0.018348,           0.0052201,          0.00017287,             0.98965,             0.98485,             0.99414,             0.80294,            0.011677,           0.0039673,          0.00011168,            0.000892,            0.000892,            0.000892
                 278,            0.019909,           0.0057249,           0.0040738,             0.99125,                   1,               0.995,             0.81904,            0.011854,           0.0039623,          0.00011107,            0.000859,            0.000859,            0.000859
                 279,            0.019234,           0.0052508,           0.0019748,              0.9904,                   1,               0.995,             0.82577,            0.011548,           0.0039764,          0.00011163,            0.000826,            0.000826,            0.000826
                 280,            0.018646,           0.0058034,           0.0001567,             0.99356,                   1,               0.995,             0.83017,            0.011501,           0.0039766,          0.00010664,            0.000793,            0.000793,            0.000793
                 281,            0.019139,           0.0055573,          0.00018178,             0.99113,                   1,               0.995,             0.82724,            0.011297,           0.0039363,          0.00010339,             0.00076,             0.00076,             0.00076
                 282,             0.01991,           0.0050512,          0.00013296,             0.98899,                   1,               0.995,             0.82523,            0.011698,           0.0039704,          0.00010285,            0.000727,            0.000727,            0.000727
                 283,            0.019335,           0.0052791,           0.0001567,              0.9832,             0.99844,             0.99456,             0.81854,            0.012311,           0.0039384,          9.9691e-05,            0.000694,            0.000694,            0.000694
                 284,            0.018223,            0.005241,          0.00015197,              0.9833,                   1,               0.995,             0.83434,            0.012042,            0.003947,          9.9107e-05,            0.000661,            0.000661,            0.000661
                 285,             0.01987,           0.0058848,          0.00020627,             0.98255,             0.98485,             0.99456,             0.82923,            0.012231,           0.0039722,          9.9643e-05,            0.000628,            0.000628,            0.000628
                 286,             0.01931,           0.0050823,          0.00019971,             0.98799,             0.98485,             0.99414,             0.82485,            0.012035,           0.0039468,          0.00010208,            0.000595,            0.000595,            0.000595
                 287,            0.018956,           0.0054413,          0.00018179,             0.99079,                   1,               0.995,              0.8286,            0.011966,           0.0039259,          9.9365e-05,            0.000562,            0.000562,            0.000562
                 288,             0.01863,           0.0055229,          0.00026611,             0.97573,             0.99255,             0.99446,              0.8249,            0.011957,           0.0039707,          9.3802e-05,            0.000529,            0.000529,            0.000529
                 289,            0.019101,           0.0055827,          0.00011493,                   1,             0.99368,               0.995,             0.81248,            0.012073,           0.0040042,          9.0667e-05,            0.000496,            0.000496,            0.000496
                 290,            0.018789,           0.0052542,          0.00013291,             0.98113,              0.9971,             0.99456,             0.82429,            0.011369,           0.0039452,          8.6844e-05,            0.000463,            0.000463,            0.000463
                 291,            0.018994,           0.0053553,          0.00021195,              0.9822,             0.99042,             0.99456,              0.8226,            0.011344,           0.0039506,           8.473e-05,             0.00043,             0.00043,             0.00043
                 292,            0.018458,            0.005268,          0.00016325,             0.98576,                   1,               0.995,             0.81857,            0.012287,           0.0040074,          8.5592e-05,            0.000397,            0.000397,            0.000397
                 293,            0.018018,           0.0054347,          0.00017462,             0.98887,                   1,               0.995,             0.81599,            0.012247,           0.0039795,          8.5143e-05,            0.000364,            0.000364,            0.000364
                 294,            0.018589,           0.0054878,          0.00012923,              0.9914,                   1,               0.995,             0.81751,            0.012153,           0.0039709,          8.5513e-05,            0.000331,            0.000331,            0.000331
                 295,            0.018853,           0.0055139,          0.00010728,             0.99103,                   1,               0.995,             0.82025,            0.011901,           0.0039603,          8.4138e-05,            0.000298,            0.000298,            0.000298
                 296,            0.018174,           0.0055284,          0.00011925,             0.98842,                   1,               0.995,             0.82643,            0.011806,           0.0039734,          8.1984e-05,            0.000265,            0.000265,            0.000265
                 297,            0.018965,           0.0054999,          0.00017418,             0.98473,                   1,               0.995,             0.81816,            0.011508,           0.0039492,           8.107e-05,            0.000232,            0.000232,            0.000232
                 298,            0.017895,            0.005109,          0.00017249,              0.9858,                   1,               0.995,             0.83204,             0.01137,           0.0039273,          8.0276e-05,            0.000199,            0.000199,            0.000199
                 299,            0.019043,           0.0053174,          0.00020933,             0.98845,                   1,               0.995,             0.82427,            0.011813,            0.003966,          7.8801e-05,            0.000166,            0.000166,            0.000166
